,X,Y
93720,484,998
93740,477,985
93760,486,885
93780,512,835
93800,538,789
93820,561,739
93840,585,702
93860,602,664
93880,619,634
93900,625,598
93920,631,567
93940,643,532
93960,650,503
93980,668,478
94000,688,453
94020,694,425
94040,702,403
94060,714,375
94080,723,358
94100,728,333
94120,725,309
94140,717,292
94160,707,270
94180,694,257
94200,673,249
94220,668,236
94240,684,224
94260,698,213
94280,707,210
94300,711,203
94320,713,196
94340,735,186
94360,741,163
94380,748,154
94400,749,138
94420,749,128
94440,748,114
94460,753,104
94480,755,94
94500,761,81
94520,768,70
94540,778,63
94560,792,54
94580,807,44
