,X,Y
95920,1591,378
95940,1556,364
95960,1531,364
95980,1492,362
96000,1454,364
96020,1422,364
96040,1393,368
96060,1358,360
96080,1323,369
96100,1291,366
96120,1255,371
96140,1216,373
96160,1178,377
96180,1141,382
96200,1107,389
96220,1069,398
96240,1038,402
96260,1007,412
96280,987,419
96300,957,431
96320,929,442
96340,897,456
96360,862,467
96380,842,483
96400,824,504
96420,820,510
96440,817,518
96460,811,518
96480,816,513
96520,810,503
96540,801,487
96560,769,474
96580,738,469
96600,690,462
96620,646,459
96640,595,465
96660,551,471
96680,501,473
96700,452,471
96720,404,473
96740,356,471
96760,315,470
96780,261,475
96800,205,477
96820,157,472
96840,111,470
96860,63,470
96880,12,470
