,X,Y
94600,1897,909
94620,1842,867
94640,1791,830
94660,1749,793
94680,1706,761
94700,1672,726
94720,1641,692
94740,1619,661
94760,1588,642
94780,1552,619
94800,1516,592
94820,1488,580
94840,1465,556
94860,1458,536
94880,1448,518
94900,1421,501
94920,1382,486
94940,1354,466
94960,1344,448
94980,1338,431
95000,1329,411
95020,1310,394
95040,1297,369
95060,1293,355
95080,1291,342
95100,1271,323
95120,1254,306
95140,1233,296
95160,1215,281
95180,1200,269
95200,1186,254
95220,1170,241
95240,1157,230
95260,1144,214
95280,1133,205
95300,1123,188
95320,1112,176
95340,1109,162
95360,1106,152
95380,1106,128
95400,1107,116
95420,1102,109
95440,1102,93
95460,1096,78
95480,1084,71
95500,1069,63
95520,1044,58
95540,1024,51
95560,1008,43
