,X,Y
11820,1830,1029
11840,1795,1032
11860,1746,1008
11880,1725,974
11900,1692,932
11920,1661,893
11940,1641,856
11960,1627,810
11980,1612,765
12000,1590,735
12020,1574,707
12040,1557,675
12060,1549,621
12080,1536,594
12100,1519,554
12120,1494,530
12140,1482,501
12160,1475,474
12180,1469,451
12200,1463,429
12220,1455,408
12240,1446,384
12260,1436,368
12280,1423,346
12300,1410,327
12320,1401,278
12340,1388,263
12360,1381,247
12380,1371,228
12400,1362,217
12420,1349,200
12440,1342,189
12460,1327,171
12480,1322,162
12500,1317,148
12520,1311,132
12540,1309,121
12560,1311,110
12580,1297,89
12600,1293,82
12620,1292,74
12640,1292,65
