,X,Y
91760,521,1008
91780,539,957
91800,553,916
91820,575,880
91840,591,844
91860,606,809
91880,610,778
91900,620,742
91920,633,715
91940,640,685
91960,654,650
91980,670,625
92000,685,596
92020,689,569
92040,691,542
92060,698,523
92080,713,495
92100,716,474
92120,723,450
92140,728,433
92160,743,410
92180,749,392
92200,749,371
92220,749,353
92240,755,339
92260,754,317
92280,751,302
92300,749,283
92320,750,271
92340,751,247
92360,749,240
92380,750,226
92400,746,211
92420,744,191
92440,743,179
92460,741,161
92480,744,151
92500,752,139
92520,752,126
92540,751,114
92560,749,109
92580,744,94
92600,741,86
92620,754,73
92640,765,68
92660,779,55
92680,791,47
92700,808,43
