,X,Y
58180,1860,929
58200,1821,908
58220,1773,875
58240,1724,843
58260,1668,803
58280,1627,770
58300,1576,752
58320,1534,725
58340,1481,702
58360,1438,677
58380,1387,640
58400,1332,611
58420,1286,577
58440,1246,547
58460,1212,527
58480,1198,493
58500,1182,467
58520,1177,447
58540,1176,418
58560,1173,401
58580,1158,378
58600,1134,353
58620,1108,333
58640,1086,317
58660,1063,298
58680,1054,277
58700,1034,256
58720,1024,245
58740,1009,228
58760,1003,213
58780,989,194
58800,982,181
58820,976,178
58840,968,177
58860,967,180
58880,964,190
58900,968,188
