,X,Y
46040,1543,356
46060,1501,349
46080,1466,339
46100,1429,332
46120,1393,328
46140,1350,318
46160,1312,314
46180,1276,307
46200,1242,305
46220,1201,302
46240,1165,297
46260,1130,289
46280,1097,283
46300,1061,276
46320,1024,269
46340,989,265
46360,956,259
46380,920,252
46400,888,248
46420,852,242
46440,820,236
46460,785,229
46480,756,224
46500,725,216
46520,695,201
46540,667,203
46560,647,193
46580,632,182
46600,626,170
46620,616,157
46640,613,150
46660,605,136
46680,593,128
46700,592,118
46720,581,106
46740,574,98
46760,568,87
46780,568,76
46800,562,67
46820,560,60
