,X,Y
65980,582,91
66000,587,105
66020,592,117
66040,598,130
66060,600,139
66080,603,147
66100,606,158
66120,611,169
66140,628,186
66160,642,194
66180,653,210
66200,668,224
66220,685,235
66240,707,246
66260,734,256
66280,757,268
66300,792,278
66320,824,291
66340,854,302
66360,882,316
66380,910,336
66400,943,345
66420,972,360
66440,1003,377
66460,1039,395
66480,1072,411
66500,1108,424
66520,1145,443
66540,1179,455
66560,1214,477
66580,1246,494
66600,1287,511
66620,1329,530
66640,1370,549
66660,1420,566
66680,1468,576
66700,1513,591
66720,1560,608
66740,1608,616
66760,1656,629
66780,1706,636
66800,1756,646
