,X,Y
38180,1802,1042
38200,1767,1043
38220,1730,1009
38240,1695,975
38260,1665,957
38280,1630,927
38300,1600,894
38320,1569,869
38340,1537,837
38360,1504,806
38380,1473,775
38400,1444,750
38420,1412,723
38440,1379,696
38460,1346,674
38480,1315,651
38500,1275,630
38520,1232,617
38540,1199,591
38560,1179,575
38580,1152,555
38600,1120,532
38620,1091,511
38640,1061,490
38660,1038,476
38680,998,418
38700,965,398
38720,939,384
38740,905,369
38760,876,357
38780,853,342
38800,822,331
38820,798,316
38840,778,301
38860,765,285
38880,748,270
38900,733,260
38920,713,243
38940,695,234
38960,675,220
38980,651,209
39000,627,201
39020,612,188
39040,615,176
39060,623,164
39080,627,150
39100,633,140
39120,635,124
39140,636,112
39160,639,102
39180,642,103
39200,643,105
39220,643,113
39240,652,106
