,X,Y
68520,593,152
68540,583,174
68560,582,184
68580,586,189
68600,587,203
68620,587,215
68640,588,230
68660,590,243
68680,590,259
68700,580,280
68720,580,287
68740,573,313
68760,572,328
68780,572,337
68800,558,356
68820,546,374
68840,532,393
68860,518,412
68880,502,432
68900,485,452
68920,470,474
68940,454,496
68960,436,522
68980,420,545
69000,403,572
69020,389,595
69040,379,625
69060,364,654
69080,345,677
69100,328,709
69120,316,734
69140,304,769
69160,284,801
69180,272,836
69200,254,871
69220,234,907
69240,214,940
69260,187,982
69280,168,1028
69300,148,1066
