,X,Y
99340,1444,1038
99360,1420,1015
99380,1372,1000
99400,1325,979
99420,1278,960
99440,1226,936
99460,1178,925
99480,1129,904
99500,1083,884
99520,1035,869
99540,989,854
99560,947,838
99580,907,818
99600,865,800
99620,825,785
99640,786,771
99660,748,754
99680,707,748
99700,663,739
99720,596,701
99740,563,687
99760,525,676
99780,488,666
99800,455,649
99820,421,644
99840,378,628
99860,345,617
99880,302,609
99900,265,602
99920,226,597
99940,182,592
99960,142,581
99980,102,575
100000,64,565
100020,23,555
