,X,Y
38860,1375,1036
38880,1339,1019
38900,1311,1005
38920,1284,990
38940,1258,970
38960,1227,958
38980,1197,944
39000,1172,924
39020,1149,912
39040,1113,895
39060,1088,883
39080,1063,868
39100,1036,859
39120,1010,846
39140,990,841
39160,966,823
39180,941,815
39200,919,809
39220,896,801
39240,865,792
39260,839,780
39280,817,774
39300,795,764
39320,767,758
39340,748,750
39360,740,746
39380,738,744
39500,735,744
39520,723,739
39540,703,736
39560,692,732
39580,668,719
39600,645,714
39620,621,706
39640,599,696
39660,571,689
39680,543,675
39700,518,668
39720,502,659
39740,479,649
39760,455,647
39780,431,637
39800,406,629
39820,372,621
39840,341,617
39860,310,609
39880,279,604
39900,255,598
39920,226,596
39940,196,592
39960,163,580
39980,136,577
40000,106,572
40020,73,574
40060,12,561
