,X,Y
26940,80,946
26960,99,904
26980,121,870
27000,138,834
27020,157,800
27040,174,767
27060,194,737
27080,213,707
27100,233,677
27120,254,652
27140,283,625
27160,309,602
27180,332,576
27200,350,548
27220,371,528
27240,388,500
27260,401,484
27280,409,456
27300,421,441
27320,437,421
27340,451,402
27360,468,388
27380,483,364
27400,505,346
27420,515,331
27440,525,316
27460,536,296
27480,539,281
27500,543,268
27520,548,250
27540,552,238
27560,553,221
27580,557,209
27600,570,195
27620,578,184
27640,586,169
27660,595,158
27680,601,145
27700,608,132
27720,611,121
27740,614,112
27760,615,102
27780,621,89
27800,624,81
27820,624,73
27840,628,63
