,X,Y
79380,1175,91
79400,1178,95
79420,1183,108
79440,1190,122
79460,1192,133
79480,1196,142
79500,1195,155
79520,1191,165
79540,1190,175
79560,1186,189
79580,1177,197
79600,1167,209
79620,1162,223
79640,1149,232
79660,1134,243
79680,1117,254
79700,1101,268
79720,1077,276
79740,1050,297
79760,1030,308
79780,1013,316
79800,997,338
79820,979,347
79840,953,365
79860,931,383
79880,907,391
79900,883,408
79920,857,423
79940,832,437
79960,807,453
79980,782,464
80000,753,476
80020,726,492
80040,713,511
80060,697,535
80080,676,552
80100,653,579
80120,630,601
80140,610,629
80160,579,652
80180,553,682
80200,534,709
80220,506,739
80240,480,767
80260,456,794
80280,429,831
80300,405,868
80320,377,900
80340,349,937
80360,322,977
80380,296,1016
80400,266,1059
