,X,Y
87880,107,1019
87900,118,998
87920,138,965
87940,159,933
87960,177,903
87980,194,873
88000,208,846
88020,223,817
88040,238,790
88060,250,762
88080,258,739
88100,268,714
88120,281,692
88140,295,669
88160,303,649
88180,311,627
88200,324,607
88220,335,587
88240,346,568
88260,356,549
88280,367,529
88300,379,512
88320,391,494
88340,400,477
88360,410,460
88380,421,443
88400,425,424
88420,439,405
88440,447,397
88460,447,376
88480,460,366
88500,468,350
88520,471,332
88540,468,321
88560,483,309
88580,481,298
88600,494,283
88620,499,269
88640,495,261
88660,506,247
88680,512,234
88700,517,232
88720,515,224
88740,522,208
88760,527,193
88780,528,187
88800,533,171
88820,535,167
88840,541,156
88860,547,148
88880,555,142
88900,567,131
88920,552,120
88940,556,114
88960,563,102
88980,553,99
89000,557,91
89020,565,78
89040,570,67
89060,572,62
89080,579,64
89100,584,63
