,X,Y
25800,1273,78
25820,1259,78
25840,1246,85
25860,1242,98
25880,1233,109
25900,1231,118
25920,1224,130
25940,1212,139
25960,1203,150
25980,1197,164
26000,1185,174
26020,1168,191
26040,1149,194
26060,1121,204
26080,1094,215
26100,1068,225
26120,1044,234
26140,1017,247
26160,988,256
26180,967,268
26200,945,279
26220,922,294
26240,899,309
26260,882,325
26280,862,343
26300,840,363
26320,814,380
26340,782,398
26360,759,415
26380,735,436
26400,712,456
26420,680,474
26440,651,497
26460,621,519
26480,589,541
26500,561,563
26520,530,585
26540,506,614
26560,482,648
26580,463,674
26600,435,707
26620,410,743
26640,381,776
26660,365,815
26680,337,854
26700,305,892
26720,271,932
26740,238,973
26760,203,1022
