,X,Y
10240,341,1026
10260,353,984
10280,369,951
10300,396,918
10320,415,887
10340,437,856
10360,462,825
10380,474,795
10400,495,767
10420,517,739
10440,541,711
10460,561,690
10480,578,661
10500,596,639
10520,622,615
10540,640,594
10560,667,573
10580,693,556
10600,717,536
10620,732,520
10640,756,499
10660,780,486
10680,800,465
10700,822,453
10720,841,434
10740,864,419
10760,884,403
10780,905,387
10800,924,370
10820,949,362
10840,971,348
10860,985,334
10880,1007,322
10900,1026,312
10920,1050,301
10940,1068,288
10960,1087,277
10980,1108,266
11000,1124,259
11020,1138,245
11040,1149,236
11060,1165,225
11080,1180,218
11100,1189,205
11120,1195,194
11140,1198,184
11160,1197,176
11180,1191,165
11200,1190,152
11220,1193,142
11240,1190,133
11260,1187,124
11280,1188,116
11300,1190,103
11320,1184,95
11340,1183,88
11360,1182,78
11380,1179,71
