,X,Y
47100,271,1048
47120,284,1054
47140,307,1026
47160,328,994
47180,351,946
47200,364,909
47220,381,868
47240,405,829
47260,439,803
47280,466,780
47300,491,738
47320,511,710
47340,525,680
47360,543,655
47380,548,631
47400,564,599
47420,576,572
47440,591,554
47460,611,532
47480,627,508
47500,632,493
47520,645,465
47540,654,444
47560,665,424
47580,670,376
47600,676,357
47620,683,336
47640,689,319
47660,689,305
47680,700,289
47700,706,271
47720,715,255
47740,720,245
47760,724,229
47780,726,218
47800,729,203
47820,731,191
47840,730,180
47860,735,166
47880,747,152
47900,751,144
47920,753,131
47940,750,123
47960,754,110
47980,754,97
48000,761,91
48020,769,81
48040,778,66
48060,792,60
48080,805,51
48100,812,47
