,X,Y
76380,1242,1025
76400,1212,1027
76420,1141,944
76440,1093,914
76460,1050,879
76480,994,843
76500,953,811
76520,913,778
76540,879,746
76560,845,708
76580,813,676
76600,782,645
76620,764,622
76640,744,590
76660,724,563
76680,716,531
76720,673,476
76760,650,431
76780,643,411
76800,636,390
76820,622,367
76840,622,345
76860,608,327
76880,593,302
76900,592,287
76920,588,266
76940,581,251
76960,578,233
76980,578,220
77000,578,201
77020,578,187
77040,580,170
77060,584,157
77080,595,142
77100,594,129
77120,598,117
77140,598,102
77160,595,85
77180,590,82
77200,584,68
77220,580,61
