,X,Y
70080,1743,1036
70100,1728,998
70120,1706,956
70140,1686,917
70160,1667,879
70180,1650,842
70200,1632,807
70220,1612,773
70240,1597,739
70260,1580,718
70280,1556,705
70300,1545,668
70320,1533,648
70340,1527,615
70360,1499,589
70380,1487,560
70400,1477,542
70420,1461,516
70440,1442,491
70460,1427,467
70480,1417,448
70500,1419,416
70520,1420,407
70540,1413,383
70560,1407,370
70580,1401,350
70600,1392,335
70620,1381,316
70640,1374,301
70660,1364,279
70680,1359,271
70700,1347,252
70720,1339,238
70740,1335,228
70760,1316,208
70780,1298,191
70800,1284,183
70820,1272,166
70840,1275,149
70860,1274,150
70880,1280,129
70900,1279,121
70920,1277,109
70940,1263,95
70960,1248,86
70980,1231,80
71000,1217,72
