,X,Y
60640,436,1029
60660,436,1034
60680,441,925
60700,447,880
60720,468,844
60740,479,803
60760,493,765
60780,507,732
60800,528,694
60820,538,664
60840,540,630
60860,549,598
60880,557,570
60900,573,541
60920,581,516
60940,595,489
60960,604,465
60980,617,442
61000,622,420
61020,623,397
61040,617,374
61060,614,358
61080,603,337
61100,604,317
61120,606,306
61140,611,284
61160,617,269
61180,623,252
61200,636,238
61220,655,221
61240,679,213
61260,707,199
61280,726,182
61300,729,169
61320,728,158
61340,733,140
61360,735,130
61380,736,118
61400,732,100
61420,732,96
61440,738,76
61460,752,66
61480,776,60
61500,791,45
61520,804,43
