,X,Y
68600,1200,90
68620,1205,94
68640,1202,119
68660,1204,127
68680,1206,141
68700,1201,155
68720,1201,164
68740,1202,179
68760,1196,193
68780,1190,205
68800,1193,216
68820,1189,228
68840,1178,246
68860,1162,258
68880,1146,274
68900,1126,286
68920,1104,305
68940,1070,318
68960,1040,334
68980,999,340
69000,968,354
69020,929,369
69040,904,384
69060,870,406
69080,846,423
69100,812,441
69120,780,464
69140,754,481
69160,726,503
69180,701,527
69200,667,550
69220,628,576
69240,584,601
69260,549,628
69280,509,660
69300,477,685
69320,442,713
69340,412,749
69360,370,784
69380,326,821
69400,288,860
69420,259,899
69440,225,941
69460,200,997
69480,162,1043
