,X,Y
79640,1145,1041
79660,1121,1052
79680,1087,1017
79700,1057,986
79720,1029,953
79740,1000,921
79760,974,891
79780,950,862
79800,921,837
79820,895,813
79840,862,786
79860,830,766
79880,805,741
79900,780,717
79920,765,698
79940,751,670
79960,734,648
79980,726,630
80000,715,605
80020,700,587
80040,683,566
80060,668,545
80080,659,525
80100,650,504
80120,639,485
80140,614,440
80160,605,416
80180,591,399
80200,577,388
80220,570,371
80240,565,355
80260,558,336
80280,553,321
80300,547,306
80320,546,292
80340,543,281
80360,542,267
80380,536,260
80400,532,243
80420,531,222
80440,530,216
80460,526,208
80480,523,196
80500,520,185
80520,516,170
80540,513,164
80560,515,151
80580,516,138
80600,518,128
80620,514,120
80640,512,112
80660,515,102
80680,508,87
80700,516,80
80720,518,73
80740,516,63
80760,522,55
