,X,Y
7020,1249,62
7040,1245,73
7060,1243,84
7080,1240,96
7100,1237,108
7120,1235,116
7140,1231,128
7160,1222,140
7180,1218,152
7200,1210,164
7220,1199,173
7240,1189,184
7260,1174,197
7280,1157,209
7300,1135,219
7320,1109,228
7340,1089,238
7360,1067,249
7380,1044,257
7400,1015,268
7420,994,279
7440,964,295
7460,936,307
7480,905,319
7500,872,331
7520,839,341
7540,800,356
7560,767,368
7580,727,382
7600,686,396
7620,645,405
7640,599,413
7660,555,427
7680,511,435
7700,468,444
7720,423,457
7740,376,459
7760,333,469
7780,280,476
7800,227,477
7820,180,484
7840,128,489
7860,73,485
7880,19,490
