,X,Y
27380,505,150
27400,505,172
27420,509,186
27440,522,182
27460,535,197
27480,550,204
27500,572,215
27520,598,222
27540,625,231
27560,654,240
27580,679,242
27600,701,252
27620,725,261
27640,752,271
27660,781,282
27680,807,287
27700,843,298
27720,872,301
27740,903,308
27760,935,321
27780,965,331
27800,992,342
27820,1023,355
27840,1053,364
27860,1082,375
27880,1112,392
27900,1139,404
27920,1169,418
27940,1198,430
27960,1234,449
27980,1266,458
28000,1294,474
28020,1331,493
28040,1366,507
28060,1404,523
28080,1442,538
28100,1479,552
28120,1516,565
28140,1554,582
28160,1596,601
28180,1640,618
28200,1676,631
28220,1720,648
28240,1766,660
