,X,Y
15240,597,92
15260,600,107
15280,601,121
15300,603,136
15320,608,153
15340,618,171
15360,632,186
15380,651,201
15400,670,218
15420,697,234
15440,718,249
15460,744,268
15480,774,287
15500,807,307
15520,842,323
15540,878,344
15560,918,362
15580,956,379
15600,993,402
15620,1040,423
15640,1075,447
15660,1113,469
15680,1160,488
15700,1210,513
15720,1258,544
15740,1296,569
15760,1335,607
15780,1377,637
15800,1426,665
15820,1485,698
15840,1544,736
15860,1593,776
15880,1659,814
15900,1729,845
15920,1796,887
15940,1871,922
