,X,Y
39380,584,87
39400,590,104
39420,589,114
39440,588,120
39460,591,134
39480,592,148
39500,599,159
39520,611,174
39540,624,185
39560,635,195
39580,653,207
39600,671,217
39620,688,228
39640,701,237
39660,717,253
39680,737,262
39700,756,277
39720,778,290
39740,792,308
39760,813,323
39780,832,334
39800,855,351
39820,879,367
39840,900,385
39860,920,406
39880,938,423
39900,957,442
39920,984,461
39940,1008,480
39960,1030,500
39980,1059,520
40000,1084,542
40020,1109,565
40040,1132,590
40060,1146,614
40080,1163,645
40100,1171,670
40120,1185,700
40140,1195,726
40160,1205,760
40180,1220,790
40200,1240,827
40220,1261,860
40240,1281,897
40260,1294,934
40280,1314,974
40300,1341,1019
40320,1368,1061
