,X,Y
39320,569,89
39340,570,100
39360,568,117
39380,570,129
39400,564,137
39420,565,152
39440,567,162
39460,575,175
39480,577,182
39500,580,195
39520,586,206
39540,601,219
39560,610,234
39580,624,247
39600,642,258
39620,662,273
39640,685,290
39660,714,303
39680,737,321
39700,754,338
39720,767,354
39740,784,373
39760,802,394
39780,830,411
39800,862,426
39820,898,448
39840,924,468
39860,955,487
39880,986,506
39900,1018,529
39920,1059,552
39940,1093,573
39960,1126,600
39980,1157,631
40000,1178,663
40020,1203,689
40040,1228,725
40060,1257,762
40080,1292,796
40100,1322,831
40120,1339,873
40140,1358,921
40160,1382,961
40180,1405,1008
40200,1435,1060
