,X,Y
93340,161,513
93360,216,507
93380,272,502
93400,321,484
93420,366,471
93440,412,453
93460,458,438
93480,500,426
93500,539,409
93520,583,395
93540,626,384
93560,675,369
93580,713,359
93600,749,348
93620,784,333
93640,814,318
93660,833,312
93680,861,304
93700,892,298
93720,919,289
93740,938,284
93760,959,278
93780,986,271
93800,1019,266
93820,1048,254
93840,1080,243
93860,1106,237
93880,1137,229
93900,1164,218
93920,1182,207
93940,1194,198
93960,1203,185
93980,1203,169
94000,1208,160
94020,1213,140
94040,1214,129
94060,1219,120
94080,1222,108
94100,1217,96
94120,1211,83
94140,1212,72
