,X,Y
8880,1879,1025
8900,1842,979
8920,1817,956
8940,1801,914
8960,1778,883
8980,1756,851
9000,1733,818
9020,1707,774
9040,1685,739
9060,1665,705
9080,1645,669
9100,1628,644
9120,1607,611
9140,1588,580
9160,1569,555
9180,1547,520
9200,1532,501
9220,1516,478
9240,1496,457
9260,1490,429
9280,1468,415
9300,1460,388
9320,1454,369
9340,1451,349
9360,1444,331
9380,1429,311
9400,1426,298
9420,1418,276
9440,1416,258
9460,1418,242
9480,1420,234
9500,1415,217
9520,1405,198
9540,1398,187
9560,1382,169
9580,1374,151
9600,1361,145
9620,1357,132
9640,1352,115
9660,1349,100
9680,1342,99
9700,1336,85
9720,1328,72
