,X,Y
88080,1718,516
88100,1681,518
88120,1634,512
88140,1592,497
88160,1560,479
88180,1530,463
88200,1501,449
88220,1473,438
88240,1446,429
88260,1417,417
88280,1384,405
88300,1351,390
88320,1316,377
88340,1279,366
88360,1246,353
88380,1214,340
88400,1187,327
88420,1161,316
88440,1142,304
88460,1117,295
88480,1087,286
88500,1060,271
88520,1036,259
88540,1019,244
88560,1003,232
88580,991,208
88600,983,198
88620,980,184
88640,975,174
88660,972,175
88680,969,176
88700,969,183
88720,966,182
88740,965,184
88760,979,179
