,X,Y
54680,1232,79
54700,1234,74
54720,1238,88
54740,1236,95
54760,1239,109
54780,1239,117
54800,1245,136
54820,1246,148
54840,1248,160
54860,1244,174
54880,1245,187
54900,1239,194
54920,1235,207
54940,1222,221
54960,1219,231
54980,1224,252
55000,1224,248
55020,1227,264
55040,1219,266
55060,1210,274
55080,1188,280
55100,1175,292
55120,1160,307
55140,1140,316
55160,1115,325
55180,1090,328
55200,1067,341
55220,1041,352
55240,1029,362
55260,1012,379
55280,998,397
55300,987,420
55320,973,438
55340,950,454
55360,921,476
55900,795,524
55920,770,532
55940,749,535
55960,727,556
55980,716,571
56000,713,594
56020,701,615
56040,700,632
56060,696,657
56080,684,682
56100,676,706
56120,661,735
56140,639,763
56160,614,789
56180,587,817
56200,560,845
56220,525,870
56240,489,897
56260,455,927
56280,422,963
56300,387,999
56320,350,1040
