,X,Y
17480,286,1015
17500,323,976
17520,351,964
17540,382,920
17560,405,875
17580,431,837
17600,446,795
17620,459,754
17640,476,718
17660,492,681
17680,516,650
17700,539,618
17720,562,591
17740,585,567
17760,604,538
17780,625,510
17800,647,487
17820,662,466
17840,678,444
17860,700,422
17880,723,402
17900,745,383
17920,761,363
17940,776,344
17960,792,327
17980,809,289
18000,834,274
18020,845,256
18040,867,241
18060,879,225
18080,886,215
18100,895,200
18120,905,186
18140,918,178
18160,920,181
18180,921,178
18200,918,181
18220,919,185
18240,929,188
18260,945,189
