,X,Y
70620,1278,99
70640,1280,101
70660,1286,117
70680,1292,129
70700,1287,146
70720,1300,155
70740,1306,168
70760,1312,185
70780,1318,202
70800,1321,212
70820,1334,227
70840,1347,248
70860,1359,265
70880,1367,276
70900,1364,303
70920,1356,323
70940,1355,347
70960,1356,358
70980,1360,379
71000,1368,407
71020,1384,425
71040,1380,460
71060,1387,487
71080,1394,507
71100,1401,537
71120,1421,544
71140,1431,588
71160,1434,610
71180,1452,647
71200,1469,678
71220,1494,715
71240,1511,756
71260,1527,795
71280,1545,832
71300,1583,877
71320,1607,922
71340,1648,973
71360,1696,1012
71380,1738,1062
