,X,Y
92800,1352,113
92820,1356,115
92840,1360,133
92860,1363,145
92880,1366,155
92900,1371,164
92920,1375,173
92940,1380,184
92960,1384,202
92980,1389,212
93000,1397,226
93020,1407,240
93040,1418,251
93060,1425,262
93080,1435,274
93100,1445,283
93120,1451,299
93140,1454,314
93160,1458,329
93180,1465,342
93200,1469,360
93220,1475,379
93240,1487,385
93260,1500,406
93280,1495,416
93300,1495,427
93320,1502,441
93340,1502,460
93360,1519,476
93380,1537,493
93400,1560,509
93420,1583,523
93440,1620,550
93460,1654,565
93480,1685,585
93500,1718,601
93520,1750,607
93540,1771,617
