,X,Y
45420,509,157
45440,523,192
45460,539,207
45480,555,221
45500,572,229
45520,594,216
45540,618,223
45560,641,234
45580,660,251
45600,684,259
45620,717,270
45640,752,280
45660,786,294
45680,815,301
45700,853,317
45720,888,330
45740,922,341
45760,958,357
45780,996,372
45800,1029,385
45820,1068,398
45840,1108,406
45860,1146,411
45880,1188,428
45900,1230,438
45920,1281,455
45940,1325,467
45960,1369,483
45980,1411,501
46000,1464,516
46020,1509,530
46040,1558,544
46060,1608,552
46080,1660,558
46100,1709,563
46120,1757,565
46140,1785,565
