,X,Y
79360,1174,99
79380,1174,102
79400,1179,111
79420,1188,125
79440,1193,139
79460,1195,149
79480,1197,156
79500,1195,173
79520,1180,184
79540,1169,189
79560,1154,203
79580,1146,216
79600,1139,229
79620,1124,236
79640,1109,255
79660,1094,267
79680,1072,273
79700,1054,289
79720,1034,303
79740,1015,313
79760,991,323
79780,973,332
79800,941,347
79820,928,368
79840,902,385
79860,881,394
79880,855,411
79900,826,433
79920,810,445
79940,795,459
79960,774,471
79980,752,483
80000,731,497
80020,720,517
80040,714,547
80060,702,568
80080,678,592
80100,660,620
80120,633,645
80140,611,670
80160,589,696
80180,564,718
80200,545,757
80220,511,780
80240,491,819
80260,456,856
80280,424,887
80300,395,924
80320,358,964
80340,329,1003
80360,300,1050
