,X,Y
5020,568,88
5040,573,104
5060,575,116
5080,577,127
5100,580,144
5120,587,154
5140,594,171
5160,598,188
5180,609,201
5200,626,216
5220,649,229
5240,667,243
5260,688,257
5280,709,269
5300,732,287
5320,756,303
5340,790,315
5360,813,333
5380,841,351
5400,867,363
5420,897,385
5440,928,405
5460,961,425
5480,994,444
5500,1020,462
5520,1048,482
5540,1081,503
5560,1117,527
5580,1151,558
5600,1181,580
5620,1202,604
5640,1223,641
5660,1247,666
5680,1284,698
5700,1328,730
5720,1387,756
5740,1444,785
5760,1502,812
5780,1565,842
5800,1625,877
5820,1695,907
5840,1762,934
5860,1832,963
5880,1905,981
