,X,Y
19940,613,154
19960,615,168
19980,622,179
20000,627,190
20020,634,204
20040,636,202
20060,635,218
20080,639,227
20100,646,237
20120,642,250
20140,622,257
20160,609,271
20180,606,286
20200,596,300
20220,595,308
20240,589,326
20260,577,345
20280,570,359
20300,557,377
20320,542,387
20340,523,407
20360,503,425
20380,490,440
20400,472,458
20420,455,476
20440,444,492
20460,426,518
20480,416,546
20500,395,570
20520,376,586
20540,361,612
20560,342,638
20580,319,663
20600,303,687
20620,290,708
20640,265,745
20660,245,773
20680,229,802
20700,207,834
20720,184,860
20740,172,898
20760,153,939
20780,130,972
20800,103,1017
20820,83,1057
