,X,Y
76200,517,166
76220,526,181
76240,541,188
76260,560,200
76280,586,208
76300,613,219
76320,636,224
76340,657,240
76360,680,249
76380,703,257
76400,727,268
76420,746,280
76440,767,290
76460,799,301
76480,834,307
76500,873,312
76520,899,320
76540,930,334
76560,958,344
76580,988,356
76600,1016,368
76620,1048,384
76640,1081,396
76660,1112,408
76680,1148,420
76700,1182,431
76720,1217,446
76740,1251,463
76760,1288,485
76780,1324,496
76800,1362,509
76820,1393,524
76840,1439,541
76860,1478,553
76880,1522,562
76900,1559,570
76920,1604,573
76940,1646,574
76960,1680,569
76980,1720,564
77000,1757,566
