,X,Y
94820,1598,412
94840,1575,392
94860,1588,406
94880,1568,424
94900,1542,437
94920,1520,450
94940,1499,459
94960,1479,479
94980,1460,492
95000,1444,504
95020,1430,507
95040,1410,515
95060,1382,527
95080,1352,548
95100,1333,563
95120,1313,590
95140,1283,601
95160,1246,618
95180,1207,641
95200,1178,666
95220,1150,684
95240,1114,708
95260,1078,731
95280,1035,760
95300,1006,784
95320,974,820
95340,935,850
95360,895,886
95380,858,912
95400,811,945
95420,760,977
95440,702,1001
95460,647,1039
95480,596,1068
