,X,Y
85460,1429,1019
85480,1419,983
85500,1406,944
85520,1392,903
85540,1373,866
85560,1363,833
85580,1363,796
85600,1364,766
85620,1350,728
85640,1321,705
85660,1307,682
85680,1304,654
85700,1293,626
85720,1284,595
85740,1275,573
85760,1268,546
85780,1273,526
85800,1267,510
85820,1259,489
85840,1255,465
85860,1251,443
85880,1253,427
85900,1254,410
85920,1247,391
85940,1234,370
85960,1228,349
85980,1229,334
86000,1229,320
86020,1229,306
86040,1232,293
86060,1236,274
86080,1235,259
86100,1238,243
86120,1239,233
86140,1231,219
86160,1230,208
86180,1228,199
86200,1233,188
86220,1241,176
86240,1247,162
86260,1249,155
86280,1247,140
86300,1245,132
86320,1232,120
86340,1223,111
86360,1209,99
86380,1197,90
86400,1188,78
