,X,Y
79960,164,599
79980,219,596
80000,274,589
80020,312,583
80040,335,578
80060,355,574
80080,371,570
80100,390,555
80120,406,553
80140,426,540
80160,445,531
80180,461,517
80200,474,508
80220,487,495
80240,499,481
80260,511,469
80280,519,449
80300,524,437
80320,528,415
80340,535,404
80360,538,388
80380,538,379
80400,541,363
80420,543,351
80440,543,335
80460,541,323
80480,536,314
80500,537,308
80520,539,295
80540,541,285
80560,538,279
80580,540,272
80600,539,260
80620,536,254
80640,538,247
80660,539,243
80680,541,242
80700,542,238
80720,542,226
80740,541,219
80760,544,218
80780,538,217
80800,545,210
80820,539,202
80840,545,195
80860,548,183
80880,551,171
80900,552,162
80920,561,156
