,X,Y
99420,1469,1008
99440,1436,973
99460,1396,933
99480,1372,891
99500,1332,848
99520,1307,804
99540,1287,768
99560,1259,735
99580,1232,698
99600,1217,670
99620,1193,635
99640,1170,608
99660,1148,581
99680,1124,555
99700,1099,530
99720,1076,504
99740,1048,487
99760,1018,466
99780,987,441
99800,956,422
99820,924,405
99840,889,391
99860,862,371
99880,830,355
99900,798,344
99920,769,331
99940,736,314
99960,724,299
99980,698,281
100000,678,266
100020,665,251
100040,646,239
100060,630,224
100080,613,215
100100,605,201
100120,594,185
100140,594,176
100160,587,163
100180,590,150
100200,593,139
100220,595,129
100240,588,119
100260,580,105
100280,575,95
100300,575,84
100320,571,72
100340,571,67
100360,569,54
