,X,Y
77860,1189,96
77880,1198,104
77900,1199,117
77920,1205,132
77940,1213,148
77960,1210,169
77980,1214,188
78000,1202,200
78020,1188,215
78040,1170,227
78060,1149,247
78080,1124,260
78100,1096,280
78120,1073,296
78140,1053,315
78160,1024,333
78180,1000,353
78200,975,380
78220,948,400
78240,921,426
78260,885,448
78280,847,463
78300,808,494
78320,774,520
78340,739,557
78360,722,577
78380,703,622
78400,673,656
78420,654,695
78440,621,740
78460,590,787
78480,562,828
78500,521,877
78520,489,935
78540,450,997
78560,416,1053
