,X,Y
25140,1494,190
25160,1476,198
25180,1465,208
25200,1450,217
25220,1434,229
25240,1423,239
25260,1410,252
25280,1398,264
25300,1389,277
25320,1383,291
25340,1373,304
25360,1362,316
25380,1354,333
25400,1345,346
25420,1326,360
25440,1315,371
25460,1299,386
25480,1285,402
25500,1275,420
25520,1260,439
25540,1245,457
25560,1230,473
25580,1213,487
25600,1199,508
25620,1182,525
25640,1160,544
25660,1142,566
25680,1118,590
25700,1093,607
25720,1068,628
25740,1042,654
25760,1018,673
25780,991,699
25800,957,721
25820,920,743
25840,884,774
25860,845,797
25880,816,825
25900,771,853
25920,729,885
25940,697,913
25960,652,947
