,X,Y
95940,1592,402
95960,1560,387
95980,1538,389
96000,1517,394
96020,1506,404
96040,1491,408
96060,1479,422
96080,1455,420
96100,1443,429
96120,1438,438
96140,1425,447
96160,1428,460
96180,1415,475
96200,1402,489
96220,1387,504
96240,1372,524
96260,1365,541
96280,1361,559
96300,1342,579
96320,1326,600
96340,1307,616
96360,1289,636
96380,1262,656
96400,1234,668
96420,1211,685
96440,1184,703
96460,1155,720
96480,1119,736
96500,1097,760
96520,1060,783
96540,1020,795
96560,986,819
96580,951,840
96600,916,864
96620,888,891
96640,851,919
96660,808,940
96680,771,961
96700,727,990
96720,681,1010
96740,639,1029
96760,597,1054
