,X,Y
78700,1213,90
78720,1216,100
78740,1218,114
78760,1218,122
78780,1214,131
78800,1211,143
78820,1204,154
78840,1197,169
78860,1188,175
78880,1175,189
78900,1161,206
78920,1143,214
78940,1125,223
78960,1103,239
78980,1076,250
79000,1054,259
79020,1034,272
79040,1005,287
79060,972,303
79080,939,314
79100,899,330
79120,859,340
79140,825,345
79160,797,357
79180,748,373
79200,714,385
79220,671,399
79240,628,410
79260,592,420
79280,541,435
79300,503,447
79320,455,460
79340,415,472
79360,370,486
79380,324,495
79400,276,506
79420,223,515
79440,166,515
79460,117,522
79480,62,529
79500,10,524
