,X,Y
53240,1467,241
53260,1452,247
53280,1436,260
53300,1420,272
53320,1399,272
53340,1384,306
53360,1362,319
53380,1347,340
53400,1331,356
53420,1322,373
53440,1300,387
53460,1279,404
53480,1271,416
53500,1259,433
53520,1242,453
53540,1230,478
53560,1217,500
53580,1201,528
53600,1174,553
53620,1172,574
53640,1144,603
53660,1122,613
53680,1091,658
53700,1079,679
53720,1039,704
53740,1013,733
53760,975,764
53780,935,792
53800,897,828
53820,864,857
53840,825,893
53860,783,930
53880,735,968
53900,696,1000
53920,645,1037
