,X,Y
93820,1321,106
93840,1319,116
93860,1314,129
93880,1316,134
93900,1314,145
93920,1308,149
93940,1299,161
93960,1303,172
93980,1307,181
94000,1304,194
94020,1302,200
94040,1296,209
94060,1296,220
94080,1299,235
94100,1299,247
94120,1305,262
94140,1307,277
94160,1303,294
94180,1308,302
94200,1311,321
94220,1313,337
94240,1309,354
94260,1312,371
94280,1315,391
94300,1320,409
94320,1328,431
94340,1334,452
94360,1345,467
94380,1350,482
94400,1362,500
94420,1382,521
94440,1396,543
94460,1404,568
94480,1405,593
94500,1404,618
94520,1402,645
94540,1393,660
94560,1385,677
94580,1394,699
94600,1409,724
94620,1426,752
94640,1453,776
94660,1473,810
94680,1482,846
94700,1489,883
94720,1498,922
94740,1515,962
94760,1518,998
94780,1518,1040
