,X,Y
79920,603,177
79940,619,197
79960,637,209
79980,659,211
80000,685,226
80020,715,234
80040,745,241
80060,776,257
80080,819,262
80100,859,272
80120,892,277
80140,929,288
80160,957,300
80180,984,315
80200,1015,338
80220,1037,352
80240,1066,364
80260,1094,375
80280,1125,392
80300,1152,401
80320,1179,418
80340,1216,436
80360,1250,450
80380,1296,461
80400,1344,469
80420,1397,479
80440,1435,490
80460,1485,504
80480,1524,517
80500,1568,537
80520,1626,542
80540,1667,550
80560,1703,556
80580,1745,555
80600,1779,558
