,X,Y
57800,1375,1050
57820,1360,1004
57840,1361,955
57860,1340,927
57880,1305,885
57900,1285,838
57920,1283,794
57940,1284,756
57960,1280,717
57980,1274,689
58000,1267,650
58020,1260,617
58040,1242,585
58060,1228,552
58080,1229,523
58100,1228,494
58120,1222,470
58140,1209,441
58160,1198,423
58180,1196,391
58200,1206,370
58220,1207,347
58240,1215,330
58260,1223,307
58280,1229,292
58300,1227,275
58320,1230,252
58340,1221,230
58360,1208,217
58380,1196,202
58400,1186,186
58420,1183,168
58440,1185,154
58460,1181,141
58480,1176,129
58500,1168,111
58520,1169,105
58540,1165,95
58560,1159,81
