,X,Y
64300,1847,876
64320,1872,871
64340,1822,878
64360,1768,872
64380,1711,860
64400,1659,853
64420,1598,843
64440,1549,817
64460,1499,800
64480,1456,784
64500,1414,779
64520,1388,785
64540,1348,792
64560,1297,796
64580,1248,790
64600,1203,778
64620,1148,763
64640,1091,759
64660,1038,745
64680,999,737
64700,946,723
64720,897,714
64740,844,705
64760,794,697
64780,748,682
64800,704,675
64820,655,668
64840,618,663
64860,563,664
64880,524,659
64900,489,647
64920,451,633
64940,407,622
64960,365,609
64980,326,602
65000,288,594
65020,251,587
65040,207,572
65060,162,567
65080,118,553
65100,86,551
65120,44,540
65140,8,533
