,X,Y
66080,1684,1022
66100,1682,1016
66120,1650,988
66140,1622,953
66160,1595,922
66180,1561,892
66200,1518,865
66220,1477,841
66240,1439,816
66260,1401,792
66280,1371,767
66300,1345,741
66320,1318,714
66340,1288,696
66360,1265,672
66380,1243,648
66400,1216,626
66420,1161,582
66440,1131,561
66460,1106,538
66480,1082,523
66500,1055,504
66520,1038,487
66540,1020,471
66560,986,451
66580,949,442
66600,922,429
66620,900,406
66640,877,394
66660,860,378
66680,835,365
66700,813,348
66720,787,338
66740,762,323
66760,740,309
66780,714,300
66800,696,291
66820,680,276
66840,664,260
66860,654,251
66900,614,226
66920,599,216
66940,582,208
66960,569,192
66980,561,182
67000,555,173
67020,541,162
67040,529,151
67060,536,145
67080,549,131
67100,554,126
67120,558,118
67140,558,109
67160,558,95
67180,562,85
67200,565,74
67220,566,63
67240,567,60
