,X,Y
25860,1475,160
25880,1452,160
25900,1427,162
25920,1400,163
25940,1378,164
25960,1353,167
25980,1328,171
26000,1305,172
26020,1281,174
26040,1254,175
26060,1227,174
26080,1198,175
26100,1183,176
26120,1176,178
26400,1176,178
26420,1178,182
26440,1175,187
26460,1161,188
26480,1142,188
26500,1125,191
26520,1110,185
26540,1106,173
26560,1106,163
26580,1112,156
26600,1116,148
26620,1119,136
26640,1123,126
26660,1117,117
26680,1117,106
26700,1117,92
26720,1108,83
26740,1104,78
26760,1095,71
26780,1077,61
26800,1053,57
26820,1033,51
26840,1014,48
