,X,Y
98340,363,1006
98360,384,1003
98380,409,965
98400,431,928
98420,448,890
98440,464,854
98460,477,825
98480,493,802
98500,512,777
98520,529,749
98540,537,739
98560,540,708
98580,555,676
98600,553,639
98620,556,613
98640,555,588
98660,560,574
98680,563,550
98700,569,530
98720,573,514
98740,587,494
98760,600,479
98780,605,459
98800,609,439
98820,615,422
98840,626,379
98860,642,363
98880,657,346
98900,669,329
98920,671,314
98940,673,302
98960,673,289
98980,675,274
99000,682,267
99020,690,250
99040,702,231
99060,715,223
99080,728,210
99100,732,197
99120,740,189
99140,752,170
99160,751,159
99180,754,147
99200,757,135
99220,758,127
99240,755,114
99260,755,105
99280,753,90
99300,757,82
99320,769,68
99340,784,61
99360,802,46
99380,812,45
