,X,Y
94900,1833,979
94920,1778,951
94940,1729,922
94960,1685,898
94980,1659,860
95000,1631,830
95020,1612,799
95040,1586,770
95060,1557,743
95080,1524,731
95100,1494,708
95120,1472,681
95140,1462,663
95160,1450,643
95180,1428,616
95200,1394,590
95220,1366,571
95240,1338,552
95260,1311,526
95280,1293,506
95300,1273,484
95320,1260,469
95340,1241,453
95360,1230,432
95380,1202,409
95400,1196,398
95420,1185,378
95440,1173,359
95460,1162,344
95480,1147,327
95500,1138,313
95520,1131,300
95540,1123,286
95560,1119,271
95580,1113,257
95600,1112,245
95620,1113,231
95640,1110,211
95660,1105,200
95680,1098,184
95720,1098,172
95740,1091,152
95760,1090,132
95780,1094,119
95800,1091,108
95820,1089,99
95840,1088,79
95860,1084,75
95880,1062,68
95900,1037,66
95920,1019,63
95940,1001,53
95960,993,47
