,X,Y
85420,1491,172
85440,1469,180
85460,1443,192
85480,1412,196
85500,1385,203
85520,1353,216
85540,1326,227
85560,1303,232
85580,1274,247
85600,1245,261
85620,1221,272
85640,1192,280
85660,1167,298
85680,1129,310
85700,1095,317
85720,1068,335
85740,1035,349
85760,1005,364
85780,975,385
85800,950,399
85820,916,424
85840,886,440
85860,852,456
85880,818,481
85900,783,508
85920,745,532
85940,724,559
85960,696,582
85980,667,602
86000,630,620
86020,598,655
86040,563,685
86060,530,719
86080,488,743
86100,443,773
86120,398,806
86140,350,840
86160,302,872
86180,256,914
86200,207,956
86220,163,996
86240,135,1039
