,X,Y
87120,1233,76
87140,1217,96
87160,1211,106
87180,1223,109
87200,1219,119
87220,1223,121
87240,1228,142
87260,1228,160
87280,1223,162
87300,1224,178
87320,1216,192
87340,1216,204
87360,1203,217
87380,1196,228
87400,1184,248
87420,1182,254
87440,1174,276
87460,1175,290
87480,1171,311
87500,1162,326
87520,1162,337
87540,1161,359
87560,1161,371
87580,1163,389
87600,1165,416
87620,1165,433
87640,1165,459
87660,1164,489
87680,1165,514
87700,1165,527
87720,1154,548
87740,1150,591
87760,1122,611
87780,1094,633
87800,1066,648
87820,1023,667
87840,992,702
87860,951,719
87880,919,747
87900,879,788
87920,843,810
87940,785,835
87960,756,860
87980,716,881
88000,676,926
88020,630,968
88040,598,995
88060,564,1028
88080,521,1067
