,X,Y
63980,1554,1042
64000,1516,1008
64020,1458,960
64040,1403,928
64060,1354,890
64080,1316,868
64100,1270,836
64120,1232,807
64140,1199,777
64160,1163,750
64180,1137,719
64200,1114,688
64220,1114,649
64240,1104,622
64260,1087,593
64280,1057,562
64300,1029,546
64320,996,519
64340,961,500
64360,926,478
64380,895,458
64400,881,435
64420,853,419
64440,827,397
64460,802,381
64480,774,362
64500,751,346
64520,725,333
64540,701,315
64560,684,296
64580,668,282
64600,659,263
64620,653,253
64640,651,233
64660,644,216
64680,639,202
64700,630,188
64720,625,175
64740,627,160
64760,631,145
64780,631,130
64800,623,120
64820,624,111
64840,623,100
64860,625,85
64880,625,72
64900,624,64
