,X,Y
64980,195,1024
65000,213,973
65020,226,923
65040,235,873
65060,254,833
65080,267,785
65100,285,746
65120,309,713
65140,338,679
65160,356,646
65180,367,609
65200,383,577
65220,408,555
65240,424,522
65260,442,493
65280,452,465
65300,460,443
65320,469,416
65340,480,392
65360,495,373
65380,510,342
65400,524,321
65420,524,299
65440,524,280
65460,526,266
65480,519,242
65500,520,230
65520,523,213
65540,522,199
65560,532,188
65580,530,167
65600,536,155
65620,559,139
65640,584,124
65660,607,109
65680,621,97
65700,630,88
65720,629,75
