,X,Y
79540,582,162
79560,587,171
79580,603,185
79600,624,204
79620,639,200
79640,666,211
79660,688,222
79680,726,239
79700,752,247
79720,776,254
79740,798,265
79760,829,279
79780,864,292
79800,891,303
79820,928,316
79840,963,329
79860,995,333
79880,1028,348
79900,1064,363
79920,1103,377
79940,1137,387
79960,1175,404
79980,1218,419
80000,1261,430
80020,1304,447
80040,1344,460
80060,1381,466
80080,1420,473
80100,1474,486
80120,1514,493
80140,1559,513
80160,1603,534
80180,1643,546
80200,1692,554
80220,1739,552
80240,1779,554
