,X,Y
1900,555,70
1920,553,88
1940,554,100
1960,556,113
1980,558,122
2000,561,135
2020,561,146
2040,558,159
2060,559,170
2080,566,183
2100,572,194
2120,582,205
2140,601,229
2160,623,231
2180,653,245
2200,678,249
2220,700,257
2240,724,267
2260,753,283
2280,779,293
2300,802,304
2320,828,310
2340,855,323
2360,886,332
2380,913,343
2400,943,337
2420,970,352
2440,992,368
2460,1008,379
2480,1028,403
2500,1042,413
2520,1061,436
2540,1074,453
2560,1101,468
2580,1126,487
2600,1166,495
2620,1202,511
2640,1248,524
2660,1287,538
2680,1328,549
2700,1370,558
2720,1412,567
2740,1438,571
2760,1457,566
2780,1471,565
2800,1464,559
2820,1466,559
2840,1471,565
2860,1485,564
2880,1508,574
2900,1540,583
2920,1579,594
2940,1616,597
2960,1650,605
2980,1689,608
3000,1733,611
3020,1775,620
