,X,Y
88160,1866,846
88180,1818,837
88200,1764,829
88220,1698,822
88240,1642,814
88260,1580,803
88280,1518,799
88300,1459,791
88320,1395,781
88340,1339,765
88360,1282,754
88380,1217,748
88400,1159,745
88420,1105,743
88440,1042,737
88460,984,730
88480,931,722
88500,880,714
88520,829,689
88540,776,672
88560,734,650
88580,683,633
88600,639,623
88620,581,613
88640,529,606
88660,475,603
88680,423,595
88700,378,588
88720,335,569
88740,296,561
88760,247,553
88780,200,545
88800,159,533
88820,113,527
88840,70,525
88860,31,508
